lane,from_frame_start,from_frame_end,from_source,from_step,from_time_ns,to_source,to_step,to_time_ns,from_state,to_state,from_run_len_frames,from_run_len_ps
npbc,6080,6104,prod,3540000,3.039501,prod,3552500,3.052001,C7eq,alpha_prime,25,12.5
npbc,6105,6109,prod,3552500,3.052001,prod,3555000,3.054501,alpha_prime,C7eq,5,2.5
npbc,6110,6112,prod,3555000,3.054501,prod,3556500,3.056001,C7eq,alpha_prime,3,1.5
npbc,6113,6115,prod,3556500,3.056001,prod,3558000,3.057501,alpha_prime,C7eq,3,1.5
npbc,6116,6119,prod,3558000,3.057501,prod,3560000,3.059501,C7eq,alpha_prime,4,2.0
npbc,6120,6127,prod,3560000,3.059501,prod,3564000,3.063501,alpha_prime,C7eq,8,4.0
npbc,6128,6136,prod,3564000,3.063501,prod,3568500,3.068001,C7eq,alpha_prime,9,4.5
npbc,6137,6137,prod,3568500,3.068001,prod,3569000,3.068501,alpha_prime,C7eq,1,0.5
npbc,6138,6139,prod,3569000,3.068501,prod,3570000,3.069501,C7eq,alpha_prime,2,1.0
npbc,6140,6140,prod,3570000,3.069501,prod,3570500,3.070001,alpha_prime,C7eq,1,0.5
npbc,6141,6143,prod,3570500,3.070001,prod,3572000,3.071501,C7eq,alpha_prime,3,1.5
npbc,6144,6144,prod,3572000,3.071501,prod,3572500,3.072001,alpha_prime,C7eq,1,0.5
npbc,6145,6153,prod,3572500,3.072001,prod,3577000,3.076501,C7eq,alpha_prime,9,4.5
npbc,6154,6156,prod,3577000,3.076501,prod,3578500,3.078001,alpha_prime,C7eq,3,1.5
npbc,6157,6157,prod,3578500,3.078001,prod,3579000,3.078501,C7eq,alpha_prime,1,0.5
npbc,6158,6158,prod,3579000,3.078501,prod,3579500,3.079001,alpha_prime,C7eq,1,0.5
npbc,6159,6164,prod,3579500,3.079001,prod,3582500,3.082001,C7eq,alpha_prime,6,3.0
npbc,6165,6165,prod,3582500,3.082001,prod,3583000,3.082501,alpha_prime,C7eq,1,0.5
npbc,6166,6166,prod,3583000,3.082501,prod,3583500,3.083001,C7eq,alpha_prime,1,0.5
npbc,6167,6225,prod,3583500,3.083001,prod,3613000,3.112501,alpha_prime,C7eq,59,29.5
npbc,6226,6228,prod,3613000,3.112501,prod,3614500,3.114001,C7eq,alpha_prime,3,1.5
npbc,6229,6252,prod,3614500,3.114001,prod,3626500,3.126001,alpha_prime,C7eq,24,12.0
npbc,6253,6267,prod,3626500,3.126001,prod,3634000,3.133501,C7eq,alpha_prime,15,7.5
npbc,6268,6276,prod,3634000,3.133501,prod,3638500,3.138001,alpha_prime,C7eq,9,4.5
npbc,6277,6277,prod,3638500,3.138001,prod,3639000,3.138501,C7eq,alpha_prime,1,0.5
npbc,6278,6279,prod,3639000,3.138501,prod,3640000,3.139501,alpha_prime,C7eq,2,1.0
npbc,6280,6280,prod,3640000,3.139501,prod,3640500,3.140001,C7eq,alpha_prime,1,0.5
npbc,6281,6289,prod,3640500,3.140001,prod,3645000,3.144501,alpha_prime,C7eq,9,4.5
npbc,6290,6290,prod,3645000,3.144501,prod,3645500,3.145001,C7eq,alpha_prime,1,0.5
npbc,6291,6295,prod,3645500,3.145001,prod,3648000,3.147501,alpha_prime,C7eq,5,2.5
npbc,6296,6296,prod,3648000,3.147501,prod,3648500,3.148001,C7eq,alpha_prime,1,0.5
npbc,6297,6299,prod,3648500,3.148001,prod,3650000,3.149501,alpha_prime,C7eq,3,1.5
npbc,6300,6307,prod,3650000,3.149501,prod,3654000,3.153501,C7eq,alpha_prime,8,4.0
npbc,6308,6308,prod,3654000,3.153501,prod,3654500,3.154001,alpha_prime,C7eq,1,0.5
npbc,6309,6309,prod,3654500,3.154001,prod,3655000,3.154501,C7eq,alphaR,1,0.5
npbc,6310,6310,prod,3655000,3.154501,prod,3655500,3.155001,alphaR,alpha_prime,1,0.5
npbc,6311,6311,prod,3655500,3.155001,prod,3656000,3.155501,alpha_prime,alphaR,1,0.5
npbc,6312,6347,prod,3656000,3.155501,prod,3674000,3.173501,alphaR,C5,36,18.0
npbc,6348,6348,prod,3674000,3.173501,prod,3674500,3.174001,C5,alphaR,1,0.5
npbc,6349,6352,prod,3674500,3.174001,prod,3676500,3.176001,alphaR,alpha_prime,4,2.0
npbc,6353,6357,prod,3676500,3.176001,prod,3679000,3.178501,alpha_prime,C7eq,5,2.5
npbc,6358,6362,prod,3679000,3.178501,prod,3681500,3.181001,C7eq,alpha_prime,5,2.5
npbc,6363,6364,prod,3681500,3.181001,prod,3682500,3.182001,alpha_prime,C7eq,2,1.0
npbc,6365,6368,prod,3682500,3.182001,prod,3684500,3.184001,C7eq,alpha_prime,4,2.0
npbc,6369,6370,prod,3684500,3.184001,prod,3685500,3.185001,alpha_prime,C7eq,2,1.0
npbc,6371,6375,prod,3685500,3.185001,prod,3688000,3.187501,C7eq,alpha_prime,5,2.5
npbc,6376,6376,prod,3688000,3.187501,prod,3688500,3.188001,alpha_prime,C7eq,1,0.5
npbc,6377,6377,prod,3688500,3.188001,prod,3689000,3.188501,C7eq,alpha_prime,1,0.5
npbc,6378,6392,prod,3689000,3.188501,prod,3696500,3.196001,alpha_prime,C7eq,15,7.5
npbc,6393,6405,prod,3696500,3.196001,prod,3703000,3.202501,C7eq,alpha_prime,13,6.5
npbc,6406,6406,prod,3703000,3.202501,prod,3703500,3.203001,alpha_prime,C7eq,1,0.5
npbc,6407,6443,prod,3703500,3.203001,prod,3722000,3.221501,C7eq,alpha_prime,37,18.5
npbc,6444,6444,prod,3722000,3.221501,prod,3722500,3.222001,alpha_prime,C7eq,1,0.5
npbc,6445,6459,prod,3722500,3.222001,prod,3730000,3.229501,C7eq,alpha_prime,15,7.5
npbc,6460,6460,prod,3730000,3.229501,prod,3730500,3.230001,alpha_prime,C7eq,1,0.5
npbc,6461,6470,prod,3730500,3.230001,prod,3735500,3.235001,C7eq,alphaL,10,5.0
npbc,6471,6471,prod,3735500,3.235001,prod,3736000,3.235501,alphaL,C7eq,1,0.5
npbc,6472,6477,prod,3736000,3.235501,prod,3739000,3.238501,C7eq,alphaL,6,3.0
npbc,6478,6479,prod,3739000,3.238501,prod,3740000,3.239501,alphaL,C7eq,2,1.0
npbc,6480,6480,prod,3740000,3.239501,prod,3740500,3.240001,C7eq,PPII,1,0.5
npbc,6481,6482,prod,3740500,3.240001,prod,3741500,3.241001,PPII,C7eq,2,1.0
npbc,6483,6488,prod,3741500,3.241001,prod,3744500,3.244001,C7eq,PPII,6,3.0
npbc,6489,6490,prod,3744500,3.244001,prod,3745500,3.245001,PPII,C7eq,2,1.0
npbc,6491,6492,prod,3745500,3.245001,prod,3746500,3.246001,C7eq,C5,2,1.0
npbc,6493,6493,prod,3746500,3.246001,prod,3747000,3.246501,C5,PPII,1,0.5
npbc,6494,6494,prod,3747000,3.246501,prod,3747500,3.247001,PPII,C5,1,0.5
npbc,6495,6654,prod,3747500,3.247001,prod,3827500,3.327001,C5,PPII,160,80.0
npbc,6655,6655,prod,3827500,3.327001,prod,3828000,3.327501,PPII,C5,1,0.5
npbc,6656,6656,prod,3828000,3.327501,prod,3828500,3.328001,C5,PPII,1,0.5
npbc,6657,6658,prod,3828500,3.328001,prod,3829500,3.329001,PPII,C5,2,1.0
npbc,6659,6664,prod,3829500,3.329001,prod,3832500,3.332001,C5,PPII,6,3.0
npbc,6665,6665,prod,3832500,3.332001,prod,3833000,3.332501,PPII,C5,1,0.5
npbc,6666,7125,prod,3833000,3.332501,prod,4063000,3.562501,C5,PPII,460,230.0
npbc,7126,7126,prod,4063000,3.562501,prod,4063500,3.563001,PPII,C5,1,0.5
npbc,7127,7154,prod,4063500,3.563001,prod,4077500,3.577001,C5,PPII,28,14.0
npbc,7155,7156,prod,4077500,3.577001,prod,4078500,3.578001,PPII,C5,2,1.0
npbc,7157,7171,prod,4078500,3.578001,prod,4086000,3.585501,C5,PPII,15,7.5
npbc,7172,7172,prod,4086000,3.585501,prod,4086500,3.586001,PPII,C5,1,0.5
npbc,7173,7212,prod,4086500,3.586001,prod,4106500,3.606001,C5,alphaR,40,20.0
npbc,7213,7238,prod,4106500,3.606001,prod,4119500,3.619001,alphaR,C7eq,26,13.0
npbc,7239,7239,prod,4119500,3.619001,prod,4120000,3.619501,C7eq,alphaR,1,0.5
npbc,7240,7240,prod,4120000,3.619501,prod,4120500,3.620001,alphaR,C7eq,1,0.5
npbc,7241,7241,prod,4120500,3.620001,prod,4121000,3.620501,C7eq,alphaR,1,0.5
npbc,7242,7242,prod,4121000,3.620501,prod,4121500,3.621001,alphaR,alpha_prime,1,0.5
npbc,7243,7260,prod,4121500,3.621001,prod,4130500,3.630001,alpha_prime,C7eq,18,9.0
npbc,7261,7261,prod,4130500,3.630001,prod,4131000,3.630501,C7eq,alpha_prime,1,0.5
npbc,7262,7262,prod,4131000,3.630501,prod,4131500,3.631001,alpha_prime,C7eq,1,0.5
npbc,7263,7263,prod,4131500,3.631001,prod,4132000,3.631501,C7eq,alpha_prime,1,0.5
npbc,7264,7265,prod,4132000,3.631501,prod,4133000,3.632501,alpha_prime,C7eq,2,1.0
npbc,7266,7266,prod,4133000,3.632501,prod,4133500,3.633001,C7eq,alpha_prime,1,0.5
npbc,7267,7274,prod,4133500,3.633001,prod,4137500,3.637001,alpha_prime,alphaR,8,4.0
npbc,7275,7275,prod,4137500,3.637001,prod,4138000,3.637501,alphaR,alpha_prime,1,0.5
npbc,7276,7282,prod,4138000,3.637501,prod,4141500,3.641001,alpha_prime,alphaR,7,3.5
npbc,7283,7289,prod,4141500,3.641001,prod,4145000,3.644501,alphaR,alpha_prime,7,3.5
npbc,7290,7290,prod,4145000,3.644501,prod,4145500,3.645001,alpha_prime,alphaR,1,0.5
npbc,7291,7296,prod,4145500,3.645001,prod,4148500,3.648001,alphaR,C7ax,6,3.0
npbc,7297,7297,prod,4148500,3.648001,prod,4149000,3.648501,C7ax,alphaR,1,0.5
npbc,7298,7334,prod,4149000,3.648501,prod,4167500,3.667001,alphaR,C5,37,18.5
npbc,7335,7343,prod,4167500,3.667001,prod,4172000,3.671501,C5,alphaR,9,4.5
npbc,7344,7344,prod,4172000,3.671501,prod,4172500,3.672001,alphaR,C7ax,1,0.5
npbc,7345,7346,prod,4172500,3.672001,prod,4173500,3.673001,C7ax,alphaR,2,1.0
npbc,7347,7367,prod,4173500,3.673001,prod,4184000,3.683501,alphaR,C7eq,21,10.5
npbc,7368,7368,prod,4184000,3.683501,prod,4184500,3.684001,C7eq,alphaR,1,0.5
npbc,7369,7369,prod,4184500,3.684001,prod,4185000,3.684501,alphaR,C7eq,1,0.5
npbc,7370,7370,prod,4185000,3.684501,prod,4185500,3.685001,C7eq,alpha_prime,1,0.5
npbc,7371,7371,prod,4185500,3.685001,prod,4186000,3.685501,alpha_prime,alphaR,1,0.5
npbc,7372,7373,prod,4186000,3.685501,prod,4187000,3.686501,alphaR,alpha_prime,2,1.0
npbc,7374,7374,prod,4187000,3.686501,prod,4187500,3.687001,alpha_prime,alphaR,1,0.5
npbc,7375,7378,prod,4187500,3.687001,prod,4189500,3.689001,alphaR,C7eq,4,2.0
npbc,7379,7379,prod,4189500,3.689001,prod,4190000,3.689501,C7eq,alphaR,1,0.5
npbc,7380,7389,prod,4190000,3.689501,prod,4195000,3.694501,alphaR,alpha_prime,10,5.0
npbc,7390,7391,prod,4195000,3.694501,prod,4196000,3.695501,alpha_prime,alphaR,2,1.0
npbc,7392,7392,prod,4196000,3.695501,prod,4196500,3.696001,alphaR,alpha_prime,1,0.5
npbc,7393,7436,prod,4196500,3.696001,prod,4218500,3.718001,alpha_prime,C7eq,44,22.0
npbc,7437,7437,prod,4218500,3.718001,prod,4219000,3.718501,C7eq,alpha_prime,1,0.5
npbc,7438,7460,prod,4219000,3.718501,prod,4230500,3.730001,alpha_prime,C7eq,23,11.5
npbc,7461,7461,prod,4230500,3.730001,prod,4231000,3.730501,C7eq,alpha_prime,1,0.5
npbc,7462,7462,prod,4231000,3.730501,prod,4231500,3.731001,alpha_prime,C7eq,1,0.5
npbc,7463,7463,prod,4231500,3.731001,prod,4232000,3.731501,C7eq,alpha_prime,1,0.5
npbc,7464,7512,prod,4232000,3.731501,prod,4256500,3.756001,alpha_prime,C7eq,49,24.5
npbc,7513,7513,prod,4256500,3.756001,prod,4257000,3.756501,C7eq,alphaR,1,0.5
npbc,7514,7515,prod,4257000,3.756501,prod,4258000,3.757501,alphaR,C7eq,2,1.0
npbc,7516,7516,prod,4258000,3.757501,prod,4258500,3.758001,C7eq,alphaR,1,0.5
npbc,7517,7522,prod,4258500,3.758001,prod,4261500,3.761001,alphaR,C7eq,6,3.0
npbc,7523,7524,prod,4261500,3.761001,prod,4262500,3.762001,C7eq,alphaR,2,1.0
npbc,7525,7540,prod,4262500,3.762001,prod,4270500,3.770001,alphaR,C7eq,16,8.0
npbc,7541,7541,prod,4270500,3.770001,prod,4271000,3.770501,C7eq,alphaR,1,0.5
npbc,7542,7544,prod,4271000,3.770501,prod,4272500,3.772001,alphaR,C7eq,3,1.5
npbc,7545,7546,prod,4272500,3.772001,prod,4273500,3.773001,C7eq,alpha_prime,2,1.0
npbc,7547,7548,prod,4273500,3.773001,prod,4274500,3.774001,alpha_prime,C7eq,2,1.0
npbc,7549,7554,prod,4274500,3.774001,prod,4277500,3.777001,C7eq,alpha_prime,6,3.0
npbc,7555,7558,prod,4277500,3.777001,prod,4279500,3.779001,alpha_prime,C7eq,4,2.0
npbc,7559,7559,prod,4279500,3.779001,prod,4280000,3.7795009999999998,C7eq,alpha_prime,1,0.5
npbc,7560,7561,prod,4280000,3.7795009999999998,prod,4281000,3.780501,alpha_prime,C5,2,1.0
npbc,7562,7563,prod,4281000,3.780501,prod,4282000,3.781501,C5,PPII,2,1.0
npbc,7564,7564,prod,4282000,3.781501,prod,4282500,3.782001,PPII,alpha_prime,1,0.5
npbc,7565,7565,prod,4282500,3.782001,prod,4283000,3.782501,alpha_prime,PPII,1,0.5
npbc,7566,7566,prod,4283000,3.782501,prod,4283500,3.783001,PPII,C5,1,0.5
npbc,7567,7568,prod,4283500,3.783001,prod,4284500,3.784001,C5,C7eq,2,1.0
npbc,7569,7569,prod,4284500,3.784001,prod,4285000,3.784501,C7eq,PPII,1,0.5
npbc,7570,7570,prod,4285000,3.784501,prod,4285500,3.785001,PPII,C5,1,0.5
npbc,7571,7571,prod,4285500,3.785001,prod,4286000,3.785501,C5,PPII,1,0.5
npbc,7572,7574,prod,4286000,3.785501,prod,4287500,3.787001,PPII,C5,3,1.5
npbc,7575,7575,prod,4287500,3.787001,prod,4288000,3.787501,C5,PPII,1,0.5
npbc,7576,7576,prod,4288000,3.787501,prod,4288500,3.788001,PPII,C5,1,0.5
npbc,7577,7578,prod,4288500,3.788001,prod,4289500,3.789001,C5,PPII,2,1.0
npbc,7579,7581,prod,4289500,3.789001,prod,4291000,3.790501,PPII,C5,3,1.5
npbc,7582,7617,prod,4291000,3.790501,prod,4309000,3.808501,C5,C7ax,36,18.0
npbc,7618,7625,prod,4309000,3.808501,prod,4313000,3.812501,C7ax,alphaR,8,4.0
npbc,7626,7626,prod,4313000,3.812501,prod,4313500,3.813001,alphaR,C7ax,1,0.5
npbc,7627,7629,prod,4313500,3.813001,prod,4315000,3.814501,C7ax,alphaR,3,1.5
npbc,7630,7630,prod,4315000,3.814501,prod,4315500,3.815001,alphaR,C7ax,1,0.5
npbc,7631,7632,prod,4315500,3.815001,prod,4316500,3.816001,C7ax,alphaR,2,1.0
npbc,7633,7636,prod,4316500,3.816001,prod,4318500,3.818001,alphaR,C7ax,4,2.0
npbc,7637,7637,prod,4318500,3.818001,prod,4319000,3.818501,C7ax,alphaR,1,0.5
npbc,7638,7638,prod,4319000,3.818501,prod,4319500,3.819001,alphaR,C7ax,1,0.5
npbc,7639,7644,prod,4319500,3.819001,prod,4322500,3.822001,C7ax,alphaR,6,3.0
npbc,7645,7645,prod,4322500,3.822001,prod,4323000,3.822501,alphaR,C5,1,0.5
npbc,7646,7668,prod,4323000,3.822501,prod,4334500,3.8340009999999998,C5,PPII,23,11.5
npbc,7669,7669,prod,4334500,3.8340009999999998,prod,4335000,3.834501,PPII,C5,1,0.5
npbc,7670,7699,prod,4335000,3.834501,prod,4350000,3.849501,C5,PPII,30,15.0
npbc,7700,7700,prod,4350000,3.849501,prod,4350500,3.850001,PPII,C7eq,1,0.5
npbc,7701,7702,prod,4350500,3.850001,prod,4351500,3.851001,C7eq,alpha_prime,2,1.0
npbc,7703,7711,prod,4351500,3.851001,prod,4356000,3.855501,alpha_prime,C7eq,9,4.5
npbc,7712,7716,prod,4356000,3.855501,prod,4358500,3.858001,C7eq,alpha_prime,5,2.5
npbc,7717,7726,prod,4358500,3.858001,prod,4363500,3.863001,alpha_prime,C7eq,10,5.0
npbc,7727,7728,prod,4363500,3.863001,prod,4364500,3.864001,C7eq,alpha_prime,2,1.0
npbc,7729,7729,prod,4364500,3.864001,prod,4365000,3.864501,alpha_prime,C7eq,1,0.5
npbc,7730,7731,prod,4365000,3.864501,prod,4366000,3.865501,C7eq,PPII,2,1.0
npbc,7732,7733,prod,4366000,3.865501,prod,4367000,3.866501,PPII,C7eq,2,1.0
npbc,7734,7734,prod,4367000,3.866501,prod,4367500,3.867001,C7eq,PPII,1,0.5
npbc,7735,7737,prod,4367500,3.867001,prod,4369000,3.868501,PPII,C5,3,1.5
npbc,7738,7738,prod,4369000,3.868501,prod,4369500,3.869001,C5,C7eq,1,0.5
npbc,7739,7741,prod,4369500,3.869001,prod,4371000,3.870501,C7eq,alpha_prime,3,1.5
npbc,7742,7742,prod,4371000,3.870501,prod,4371500,3.871001,alpha_prime,PPII,1,0.5
npbc,7743,7745,prod,4371500,3.871001,prod,4373000,3.872501,PPII,C5,3,1.5
npbc,7746,7768,prod,4373000,3.872501,prod,4384500,3.884001,C5,C7eq,23,11.5
npbc,7769,7769,prod,4384500,3.884001,prod,4385000,3.884501,C7eq,alpha_prime,1,0.5
npbc,7770,7802,prod,4385000,3.884501,prod,4401500,3.901001,alpha_prime,C7eq,33,16.5
npbc,7803,7803,prod,4401500,3.901001,prod,4402000,3.901501,C7eq,alpha_prime,1,0.5
npbc,7804,7808,prod,4402000,3.901501,prod,4404500,3.904001,alpha_prime,C7eq,5,2.5
npbc,7809,7811,prod,4404500,3.904001,prod,4406000,3.905501,C7eq,PPII,3,1.5
npbc,7812,7812,prod,4406000,3.905501,prod,4406500,3.906001,PPII,C7eq,1,0.5
npbc,7813,7815,prod,4406500,3.906001,prod,4408000,3.907501,C7eq,PPII,3,1.5
npbc,7816,7818,prod,4408000,3.907501,prod,4409500,3.909001,PPII,alpha_prime,3,1.5
npbc,7819,7829,prod,4409500,3.909001,prod,4415000,3.914501,alpha_prime,C7eq,11,5.5
npbc,7830,7830,prod,4415000,3.914501,prod,4415500,3.915001,C7eq,alpha_prime,1,0.5
npbc,7831,7876,prod,4415500,3.915001,prod,4438500,3.938001,alpha_prime,C7eq,46,23.0
npbc,7877,7877,prod,4438500,3.938001,prod,4439000,3.938501,C7eq,alpha_prime,1,0.5
npbc,7878,7893,prod,4439000,3.938501,prod,4447000,3.946501,alpha_prime,C7eq,16,8.0
npbc,7894,7894,prod,4447000,3.946501,prod,4447500,3.947001,C7eq,alpha_prime,1,0.5
npbc,7895,7927,prod,4447500,3.947001,prod,4464000,3.963501,alpha_prime,C7eq,33,16.5
npbc,7928,7928,prod,4464000,3.963501,prod,4464500,3.964001,C7eq,alpha_prime,1,0.5
npbc,7929,7975,prod,4464500,3.964001,prod,4488000,3.987501,alpha_prime,C7eq,47,23.5
npbc,7976,7983,prod,4488000,3.987501,prod,4492000,3.991501,C7eq,alpha_prime,8,4.0
npbc,7984,7984,prod,4492000,3.991501,prod,4492500,3.992001,alpha_prime,C7eq,1,0.5
npbc,7985,7989,prod,4492500,3.992001,prod,4495000,3.994501,C7eq,alpha_prime,5,2.5
npbc,7990,7990,prod,4495000,3.994501,prod,4495500,3.995001,alpha_prime,C7eq,1,0.5
npbc,7991,7996,prod,4495500,3.995001,prod,4498500,3.998001,C7eq,alpha_prime,6,3.0
npbc,7997,8046,prod,4498500,3.998001,prod,4523500,4.023001,alpha_prime,C7eq,50,25.0
npbc,8047,8047,prod,4523500,4.023001,prod,4524000,4.0235009999999996,C7eq,PPII,1,0.5
npbc,8048,8051,prod,4524000,4.0235009999999996,prod,4526000,4.025500999999999,PPII,C7eq,4,2.0
npbc,8052,8054,prod,4526000,4.025500999999999,prod,4527500,4.027000999999999,C7eq,PPII,3,1.5
npbc,8055,8055,prod,4527500,4.027000999999999,prod,4528000,4.027501,PPII,alpha_prime,1,0.5
npbc,8056,8056,prod,4528000,4.027501,prod,4528500,4.028001,alpha_prime,C7eq,1,0.5
npbc,8057,8057,prod,4528500,4.028001,prod,4529000,4.028500999999999,C7eq,alpha_prime,1,0.5
npbc,8058,8097,prod,4529000,4.028500999999999,prod,4549000,4.048501,alpha_prime,alphaR,40,20.0
npbc,8098,8099,prod,4549000,4.048501,prod,4550000,4.049500999999999,alphaR,alpha_prime,2,1.0
npbc,8100,8151,prod,4550000,4.049500999999999,prod,4576000,4.075501,alpha_prime,C7eq,52,26.0
npbc,8152,8156,prod,4576000,4.075501,prod,4578500,4.0780009999999995,C7eq,alpha_prime,5,2.5
npbc,8157,8167,prod,4578500,4.0780009999999995,prod,4584000,4.083501,alpha_prime,C7eq,11,5.5
npbc,8168,8169,prod,4584000,4.083501,prod,4585000,4.0845009999999995,C7eq,alphaR,2,1.0
npbc,8170,8170,prod,4585000,4.0845009999999995,prod,4585500,4.085001,alphaR,C7eq,1,0.5
npbc,8171,8171,prod,4585500,4.085001,prod,4586000,4.085501,C7eq,alphaL,1,0.5
npbc,8172,8172,prod,4586000,4.085501,prod,4586500,4.0860009999999996,alphaL,C7eq,1,0.5
npbc,8173,8179,prod,4586500,4.0860009999999996,prod,4590000,4.089500999999999,C7eq,alpha_prime,7,3.5
npbc,8180,8181,prod,4590000,4.089500999999999,prod,4591000,4.090501,alpha_prime,C7eq,2,1.0
npbc,8182,8184,prod,4591000,4.090501,prod,4592500,4.092001,C7eq,alpha_prime,3,1.5
npbc,8185,8237,prod,4592500,4.092001,prod,4619000,4.118501,alpha_prime,C7eq,53,26.5
npbc,8238,8240,prod,4619000,4.118501,prod,4620500,4.120000999999999,C7eq,alphaR,3,1.5
npbc,8241,8241,prod,4620500,4.120000999999999,prod,4621000,4.120501,alphaR,C7eq,1,0.5
npbc,8242,8252,prod,4621000,4.120501,prod,4626500,4.126001,C7eq,alpha_prime,11,5.5
npbc,8253,8253,prod,4626500,4.126001,prod,4627000,4.126501,alpha_prime,C7eq,1,0.5
npbc,8254,8255,prod,4627000,4.126501,prod,4628000,4.127501,C7eq,alpha_prime,2,1.0
npbc,8256,8283,prod,4628000,4.127501,prod,4642000,4.141501,alpha_prime,C7eq,28,14.0
npbc,8284,8284,prod,4642000,4.141501,prod,4642500,4.142001,C7eq,alpha_prime,1,0.5
npbc,8285,8285,prod,4642500,4.142001,prod,4643000,4.142500999999999,alpha_prime,C7eq,1,0.5
npbc,8286,8297,prod,4643000,4.142500999999999,prod,4649000,4.1485009999999996,C7eq,alpha_prime,12,6.0
npbc,8298,8299,prod,4649000,4.1485009999999996,prod,4650000,4.149501,alpha_prime,C7eq,2,1.0
npbc,8300,8301,prod,4650000,4.149501,prod,4651000,4.150500999999999,C7eq,alpha_prime,2,1.0
npbc,8302,8450,prod,4651000,4.150500999999999,prod,4725500,4.225001,alpha_prime,C7eq,149,74.5
npbc,8451,8451,prod,4725500,4.225001,prod,4726000,4.2255009999999995,C7eq,alpha_prime,1,0.5
npbc,8452,8452,prod,4726000,4.2255009999999995,prod,4726500,4.226001,alpha_prime,C7eq,1,0.5
npbc,8453,8454,prod,4726500,4.226001,prod,4727500,4.227001,C7eq,alpha_prime,2,1.0
npbc,8455,8486,prod,4727500,4.227001,prod,4743500,4.243001,alpha_prime,C7eq,32,16.0
npbc,8487,8487,prod,4743500,4.243001,prod,4744000,4.243501,C7eq,alpha_prime,1,0.5
npbc,8488,8488,prod,4744000,4.243501,prod,4744500,4.244001,alpha_prime,C7eq,1,0.5
npbc,8489,8489,prod,4744500,4.244001,prod,4745000,4.244501,C7eq,alpha_prime,1,0.5
npbc,8490,8490,prod,4745000,4.244501,prod,4745500,4.245000999999999,alpha_prime,PPII,1,0.5
npbc,8491,8491,prod,4745500,4.245000999999999,prod,4746000,4.245501,PPII,C7eq,1,0.5
npbc,8492,8492,prod,4746000,4.245501,prod,4746500,4.246001,C7eq,alpha_prime,1,0.5
npbc,8493,8493,prod,4746500,4.246001,prod,4747000,4.246500999999999,alpha_prime,C7eq,1,0.5
npbc,8494,8494,prod,4747000,4.246500999999999,prod,4747500,4.247001,C7eq,PPII,1,0.5
npbc,8495,8496,prod,4747500,4.247001,prod,4748500,4.2480009999999995,PPII,C7eq,2,1.0
npbc,8497,8497,prod,4748500,4.2480009999999995,prod,4749000,4.248501,C7eq,C5,1,0.5
npbc,8498,8504,prod,4749000,4.248501,prod,4752500,4.252001,C5,alpha_prime,7,3.5
npbc,8505,8505,prod,4752500,4.252001,prod,4753000,4.252501,alpha_prime,PPII,1,0.5
npbc,8506,8506,prod,4753000,4.252501,prod,4753500,4.253000999999999,PPII,alpha_prime,1,0.5
npbc,8507,8508,prod,4753500,4.253000999999999,prod,4754500,4.254001,alpha_prime,C7eq,2,1.0
npbc,8509,8510,prod,4754500,4.254001,prod,4755500,4.255001,C7eq,alpha_prime,2,1.0
npbc,8511,8522,prod,4755500,4.255001,prod,4761500,4.261000999999999,alpha_prime,C7eq,12,6.0
npbc,8523,8524,prod,4761500,4.261000999999999,prod,4762500,4.262001,C7eq,alpha_prime,2,1.0
npbc,8525,8525,prod,4762500,4.262001,prod,4763000,4.262500999999999,alpha_prime,C7eq,1,0.5
npbc,8526,8531,prod,4763000,4.262500999999999,prod,4766000,4.2655009999999995,C7eq,alpha_prime,6,3.0
npbc,8532,8535,prod,4766000,4.2655009999999995,prod,4768000,4.267500999999999,alpha_prime,C7eq,4,2.0
npbc,8536,8537,prod,4768000,4.267500999999999,prod,4769000,4.268501,C7eq,alpha_prime,2,1.0
npbc,8538,8542,prod,4769000,4.268501,prod,4771500,4.271001,alpha_prime,C7eq,5,2.5
npbc,8543,8546,prod,4771500,4.271001,prod,4773500,4.273001,C7eq,alpha_prime,4,2.0
npbc,8547,8551,prod,4773500,4.273001,prod,4776000,4.275500999999999,alpha_prime,C7eq,5,2.5
npbc,8552,8567,prod,4776000,4.275500999999999,prod,4784000,4.283500999999999,C7eq,alphaR,16,8.0
npbc,8568,8569,prod,4784000,4.283500999999999,prod,4785000,4.284501,alphaR,C7eq,2,1.0
npbc,8570,8578,prod,4785000,4.284501,prod,4789500,4.289001,C7eq,C5,9,4.5
npbc,8579,8586,prod,4789500,4.289001,prod,4793500,4.293000999999999,C5,PPII,8,4.0
npbc,8587,8587,prod,4793500,4.293000999999999,prod,4794000,4.293501,PPII,C5,1,0.5
npbc,8588,8590,prod,4794000,4.293501,prod,4795500,4.295001,C5,PPII,3,1.5
npbc,8591,8597,prod,4795500,4.295001,prod,4799000,4.298501,PPII,C5,7,3.5
npbc,8598,8600,prod,4799000,4.298501,prod,4800500,4.300001,C5,PPII,3,1.5
npbc,8601,8601,prod,4800500,4.300001,prod,4801000,4.300501,PPII,C5,1,0.5
npbc,8602,8602,prod,4801000,4.300501,prod,4801500,4.301000999999999,C5,C7eq,1,0.5
npbc,8603,8603,prod,4801500,4.301000999999999,prod,4802000,4.301501,C7eq,C5,1,0.5
npbc,8604,8608,prod,4802000,4.301501,prod,4804500,4.3040009999999995,C5,PPII,5,2.5
